ID,Company Id,Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares
G5345,G006,SOHU,SOHU COM LTD,CMN,83410S108,185,0,13497
G4408,G006,GXC,SPDR INDEX SHS FDS,CMN,78463X400,1058,0,13505
G5790,G006,POL,POLISHED COM INC,CMN,28252C109,7,0,13570
G4406,G006,SPXV,PROSHARES TR,CMN,74347B565,1062,0,13613
G5225,G006,SAMG,SILVERCREST ASSET MGMT GROUP,CMN,828359109,255,0,13631
G5591,G006,NA-247,PEAK BIO INC,CMN,70470P108,57,0,13716
G5264,G006,BMA,BANCO MACRO SA,CMN,05961W105,225,0,13719
G5530,G006,NEXA,NEXA RES S A,CMN,L67359106,82,0,13738
G5926,G006,NA-321,MAXPRO CAPITAL ACQUISITN COR,WTS,57778T114,0,0,13799
G5552,G006,OCFT,ONECONNECT FINL TECHNOLOGY C,CMN,68248T204,73,0,13802
G5154,G006,CIVB,CIVISTA BANCSHARES INC,CMN,178867107,304,0,13854
G5921,G006,JWSM/WS,JAWS MUSTANG ACQUISITION COR,WTS,G50737124,0,0,13874
G5266,G006,EBMT,EAGLE BANCORP MONT INC,CMN,26942G100,224,0,13897
G5626,G006,PIM,PUTNAM MASTER INTER INCOME T,CMN,746909100,44,0,13900
G5729,G006,ARMP,ARMATA PHARMACEUTICALS INC,CMN,04216R102,17,0,13907
G4301,G006,IWL,ISHARES TR,CMN,464289446,1258,0,13984
G4233,G006,STLD,STEEL DYNAMICS INC,CMN,858119100,1367,0,14000
G5663,G006,GROY,GOLD ROYALTY CORP,CMN,38071H106,32,0,14014
G5535,G006,QIWI,QIWI PLC,CMN,74735M108,79,0,14020
G5815,G006,EVLVW,EVOLV TECHNOLOGIES HLDNGS IN,WTS,30049H110,6,0,14039
G4288,G006,PSJ,INVESCO EXCHANGE TRADED FD T,CMN,46137V639,1278,0,14052
G5759,G006,NHWK,NIGHTHAWK BIOSCIENCES INC,CMN,42237K409,11,0,14058
G5695,G006,NA-263,SHF HOLDINGS INC,CMN,824430102,24,0,14058
G5890,G006,CLXT,CALYXT INC,CMN,13173L107,2,0,14065
G5736,G006,LCTX,LINEAGE CELL THERAPEUTICS IN,CMN,53566P109,16,0,14079
G5204,G006,ROOF,INDEXIQ ETF TR,CMN,45409B628,267,0,14083
G5635,G006,CUE,CUE BIOPHARMA INC,CMN,22978P106,40,0,14087
G5383,G006,MACK,MERRIMACK PHARMACEUTICALS IN,CMN,590328209,162,0,14142
G4580,G006,QGRO,AMERICAN CENTY ETF TR,CMN,25072307,816,0,14153
G4944,G006,BHB,BAR HBR BANKSHARES,CMN,66849100,454,0,14179
G4784,G006,EZA,ISHARES INC,CMN,464286780,602,0,14214
G5827,G006,ASLN,ASLAN PHARMACEUTICALS LTD,CMN,04522R101,5,0,14221
G5843,G006,AEMD,AETHLON MED INC,CMN,00808Y307,3,0,14239
G4954,G006,FRNW,FIDELITY COVINGTON TRUST,CMN,316092386,443,0,14336
G5417,G006,FSTR,FOSTER L B CO,CMN,350060109,138,0,14346
G4716,G006,SMBC,SOUTHERN MO BANCORP INC,CMN,843380106,658,0,14359
G4842,G006,PBUS,INVESCO EXCH TRADED FD TR II,CMN,46138E461,546,0,14372
G4806,G006,IETC,ISHARES U S ETF TR,CMN,46431W648,586,0,14383
G5707,G006,DBVT,DBV TECHNOLOGIES S A,CMN,23306J101,22,0,14400
G2902,G006,LMT,LOCKHEED MARTIN CORP,CMN,539830109,7005,0,14400
G4875,G006,EBTC,ENTERPRISE BANCORP INC MASS,CMN,293668109,508,0,14411
G3868,G006,VTWG,VANGUARD SCOTTSDALE FDS,CMN,92206C623,2244,0,14416
G4935,G006,HOMZ,ETF SER SOLUTIONS,CMN,26922A230,457,0,14423
G5246,G006,USD,PROSHARES TR,CMN,74347R669,239,0,14453
G4076,G006,UFPT,UFP TECHNOLOGIES INC,CMN,902673102,1704,0,14458
G5344,G006,TCPC,BLACKROCK TCP CAPITAL CORP,CMN,9.26E+111,187,0,14466
G5164,G006,PKBK,PARKE BANCORP INC,CMN,700885106,300,0,14481
G5424,G006,CRCT,CRICUT INC,CMN,22658D100,134,0,14533
G5547,G006,ELA,ENVELA CORP,CMN,2.94E+106,76,0,14536
G5447,G006,HGTY,HAGERTY INC,CMN,405166109,122,0,14551
G5334,G006,JANX,JANUX THERAPEUTICS INC,CMN,47103J105,192,0,14603
G5449,G006,NATR,NATURES SUNSHINE PRODS INC,CMN,639027101,121,0,14638
G5365,G006,ARDC,ARES DYNAMIC CR ALLOCATION F,CMN,04014F102,170,0,14699
G4541,G006,ARTNA,ARTESIAN RES CORP,CMN,43113208,861,0,14699
G5399,G006,NA-228,PHP VENTURES ACQUISITION COR,CMN,69291C106,152,0,14700
G5537,G006,DBSA.F,BANCO SANTANDER BRASIL S A,CMN,05967A107,79,0,14707
G4677,G006,XT,ISHARES TR,CMN,46434V381,698,0,14748
G4350,G006,FPX,FIRST TR EXCHANGE TRADED FD,CMN,336920103,1160,0,14751
G4861,G006,COPX,GLOBAL X FDS,CMN,37954Y830,523,0,14788
G4778,G006,RBCAA,REPUBLIC BANCORP INC KY,CMN,760281204,607,0,14843
G5398,G006,SMR,NUSCALE PWR CORP,CMN,67079K100,153,0,14947
G5620,G006,CNTA,CENTESSA PHARMACEUTICALS PLC,CMN,152309100,46,0,14993
G4609,G006,APLS,APELLIS PHARMACEUTICALS INC,CMN,03753U106,775,0,15000
G3769,G006,CME,CME GROUP INC,CMN,12572Q105,2522,0,15000
G4752,G006,CZR,CAESARS ENTERTAINMENT INC NE,CMN,12769G100,624,0,15000
G4159,G006,FISV,FISERV INC,CMN,337738108,1516,0,15000
G5081,G006,SIX,SIX FLAGS ENTMT CORP NEW,CMN,83001A102,348,0,15000
G4386,G006,TAN,INVESCO EXCH TRADED FD TR II,CMN,46138G706,1094,0,15000
G5800,G006,LEV/WS,THE LION ELECTRIC COMPANY,WTS,536221112,6,0,15009
G5656,G006,STTK,SHATTUCK LABS INC,CMN,82024L103,34,0,15013
G4736,G006,EES,WISDOMTREE TR,CMN,97717W562,640,0,15029
G4337,G006,KCE,SPDR SER TR,CMN,78464A771,1186,0,15052
G5343,G006,NMFC,NEW MTN FIN CORP,CMN,647551100,187,0,15149
G5681,G006,OVID,OVID THERAPEUTICS INC,CMN,690469101,28,0,15155
G4562,G006,NRIM,NORTHRIM BANCORP INC,CMN,666762109,831,0,15243
G5448,G006,JDST,DIREXION SHS ETF TR,CMN,25460G807,121,0,15268
G4201,G006,COF,CAPITAL ONE FINL CORP,CMN,14040H105,1422,0,15300
G5777,G006,AKBA,AKEBIA THERAPEUTICS INC,CMN,00972D105,8,0,15328
G5221,G006,HLVX,HILLEVAX INC,CMN,43157M102,257,0,15381
G5168,G006,PINE,ALPINE INCOME PPTY TR INC,CMN,02083X103,294,0,15438
G4933,G006,SPDW,SPDR INDEX SHS FDS,CMN,78463X889,459,0,15462
G5455,G006,MASS,908 DEVICES INC,CMN,65443P102,117,0,15478
G5513,G006,NA-239,RA MED SYS INC,CMN,74933X302,91,0,15479
G5121,G006,RBB,RBB BANCORP,CMN,74930B105,323,0,15519
G5770,G006,BGRY,BERKSHIRE GREY INC,CMN,84656107,9,0,15527
G5389,G006,PSCE,INVESCO EXCH TRADED FD TR II,CMN,4.61E+168,158,0,15592
G5475,G006,PROK,PROKIDNEY CORP,CMN,G7S53R104,107,0,15722
G5566,G006,BRLT,BRILLIANT EARTH GROUP INC,CMN,109504100,67,0,15737
G5188,G006,BWB,BRIDGEWATER BANCSHARES INC,CMN,108621103,279,0,15742
G5500,G006,PRLD,PRELUDE THERAPEUTICS INC,CMN,74065P101,95,0,15764
G4656,G006,YINN,DIREXION SHS ETF TR,CMN,25460G195,729,0,15789
G4333,G006,XMMO,INVESCO EXCHANGE TRADED FD T,CMN,46137V464,1190,0,15804
G4981,G006,CTRN,CITI TRENDS INC,CMN,17306X102,420,0,15878
G4635,G006,QCLN,FIRST TR EXCHANGE-TRADED FD,CMN,33733E500,751,0,15915
G5918,G006,NA-319,A SPAC II ACQUISITION CORP,RTS,G0543H133,0,0,15946
G4362,G006,DUOL,DUOLINGO INC,CMN,26603R106,1138,0,16000
G5382,G006,FCAX,FORTRESS CAPITAL ACQUISITION,CMN,G36427105,162,0,16076
G4697,G006,EWL,ISHARES INC,CMN,464286749,674,0,16083
G3100,G006,CHTR,CHARTER COMMUNICATIONS INC N,CMN,16119P108,5459,0,16100
G5387,G006,HCVIU,HENNESSY CAPITAL INVST CORP,UNT,42600H207,159,0,16125
G5492,G006,DLTH,DULUTH HLDGS INC,CMN,26443V101,99,0,16130
G5363,G006,BLBD,BLUE BIRD CORP,CMN,95306106,173,0,16165
G3713,G006,MLAB,MESA LABS INC,CMN,59064R109,2694,0,16214
G4391,G006,SUSL,ISHARES TR,CMN,46435U218,1082,0,16325
G4909,G006,BWFG,BANKWELL FINL GROUP INC,CMN,06654A103,480,0,16335
G3382,G006,DG,DOLLAR GEN CORP NEW,CMN,256677105,4038,0,16400
G5692,G006,SVRA,SAVARA INC,CMN,805111101,25,0,16434
G4825,G006,SZNE,PACER FDS TR,CMN,69374H691,568,0,16452
G5592,G006,ALLT,ALLOT LTD,CMN,M0854Q105,56,0,16473
G4620,G006,FLLV,FRANKLIN TEMPLETON ETF TR,CMN,35473P504,762,0,16499
G5506,G006,OMGA,OMEGA THERAPEUTICS INC,CMN,68217N105,94,0,16506
G5324,G006,ORMP,ORAMED PHARMACEUTICALS INC,CMN,68403P203,198,0,16507
G5461,G006,RETL,DIREXION SHS ETF TR,CMN,25460G815,114,0,16512
G4320,G006,DWAS,INVESCO EXCH TRADED FD TR II,CMN,46138E842,1203,0,16545
G5431,G006,FEAM,5E ADVANCED MATERIALS INC,CMN,33830Q109,130,0,16590
G2901,G006,LRCX,LAM RESEARCH CORP,CMN,512807108,7019,0,16700
G5902,G006,CFRX,CONTRAFECT CORP,CMN,212326300,1,0,16730
G5472,G006,XAIR,BEYOND AIR INC,CMN,08862L103,108,0,16783
G4437,G006,AOA,ISHARES TR,CMN,464289859,1003,0,16803
G4161,G006,XHE,SPDR SER TR,CMN,78464A581,1514,0,16852
G5817,G006,SGTX,SIGILON THERAPEUTICS INC,CMN,82657L107,5,0,16902
G4192,G006,IXJ,ISHARES TR,CMN,464287325,1435,0,16914
G4411,G006,HSKA,HESKA CORP,CMN,42805E306,1052,0,16928
G3561,G006,VRTS,VIRTUS INVT PARTNERS INC,CMN,92828Q109,3242,0,16938
G5512,G006,ABOS,ACUMEN PHARMACEUTICALS INC,CMN,00509G209,91,0,16991
G4600,G006,FNDA,SCHWAB STRATEGIC TR,CMN,808524763,796,0,17039
G4579,G006,FNCL,FIDELITY COVINGTON TRUST,CMN,316092501,817,0,17053
G4304,G006,RYE,INVESCO EXCHANGE TRADED FD T,CMN,46137V365,1239,0,17057
G4327,G006,NEP,NEXTERA ENERGY PARTNERS LP,CMN,65341B106,1198,0,17100
G5757,G006,RNAZ,TRANSCODE THERAPEUTICS INC,CMN,89357L105,11,0,17122
G5784,G006,FNCH,FINCH THERAPEUTICS GROUP INC,CMN,31773D101,8,0,17135
G4666,G006,OUSA,ALPS ETF TR,CMN,00162Q387,710,0,17151
G5608,G006,AGFS,AGROFRESH SOLUTIONS INC,CMN,00856G109,50,0,17152
G5034,G006,MVBF,MVB FINL CORP,CMN,553810102,377,0,17160
G5544,G006,SOL,RENESOLA LTD,CMN,75971T301,77,0,17177
G4802,G006,FJUL,FIRST TR EXCHNG TRADED FD VI,CMN,33740U208,589,0,17188
G5838,G006,ONCR,ONCORUS INC,CMN,68236R103,4,0,17189
G4295,G006,FAS,DIREXION SHS ETF TR,CMN,25459Y694,1269,0,17265
G4670,G006,PY,PRINCIPAL EXCHANGE TRADED FD,CMN,74255Y300,706,0,17271
G5055,G006,TDSB,EXCHANGE LISTED FDS TR,CMN,30151E723,367,0,17272
G5402,G006,TUSK,MAMMOTH ENERGY SVCS INC,CMN,56155L108,149,0,17297
G3889,G006,VLO,VALERO ENERGY CORP,CMN,91913Y100,2194,0,17300
G5047,G006,IMOS,CHIPMOS TECHNOLOGIES INC,CMN,16965P202,370,0,17312
G5333,G006,DSL,DOUBLELINE INCOME SOLUTIONS,CMN,258622109,192,0,17361
G4241,G006,TMP,TOMPKINS FINL CORP,CMN,890110109,1353,0,17451
G4903,G006,PFHD,PROFESSIONAL HLDG CORP,CMN,743139107,484,0,17473
G5577,G006,VTEX,VTEX,CMN,G9470A102,65,0,17491
G5370,G006,NRDS,NERDWALLET INC,CMN,64082B102,167,0,17493
G3251,G006,ACN,ACCENTURE PLC IRELAND,CMN,G1151C101,4669,0,17500
G3734,G006,FSLR,FIRST SOLAR INC,CMN,336433107,2621,0,17500
G3735,G006,FSLR,FIRST SOLAR INC,CMN,336433107,2621,0,17500
G5860,G006,RUBY,RUBIUS THERAPEUTICS INC,CMN,78116T103,3,0,17511
G3786,G006,ALG,ALAMO GROUP INC,CMN,11311107,2484,0,17546
G4797,G006,OUSM,ALPS ETF TR,CMN,00162Q395,591,0,17612
G4627,G006,FNK,FIRST TR EXCHANGE-TRADED ALP,CMN,33737M201,757,0,17636
G5090,G006,KBWY,INVESCO EXCH TRADED FD TR II,CMN,46138E594,343,0,17640
G5702,G006,CPTN,CEPTON INC,CMN,15673X101,22,0,17652
G4548,G006,PSCF,INVESCO EXCH TRADED FD TR II,CMN,4.61E+160,853,0,17727
G4471,G006,FNDX,SCHWAB STRATEGIC TR,CMN,808524771,952,0,17817
G5941,G006,NA-329,FOXO TECHNOLOGIES INC,WTS,351471115,0,0,17844
G4922,G006,I9SA.HA,VERONA PHARMA PLC,CMN,925050106,466,0,17848
G5875,G006,RDHL,REDHILL BIOPHARMA LTD,CMN,757468103,2,0,17861
G5950,G006,FRSGW,FIRST RESERVE SUSTAINABLE GW,WTS,336169115,0,0,17926
G4780,G006,UTSL,DIREXION SHS ETF TR,CMN,25460E711,606,0,17929
G4851,G006,GSEU,GOLDMAN SACHS ETF TR,CMN,381430305,535,0,17940
G4367,G006,FXG,FIRST TR EXCHANGE TRADED FD,CMN,33734X119,1130,0,18005
G4583,G006,ATNI,ATN INTL INC,CMN,00215F107,815,0,18006
G4509,G006,RCL,ROYAL CARIBBEAN GROUP,CMN,V7780T103,894,0,18100
G4510,G006,RCL,ROYAL CARIBBEAN GROUP,CMN,V7780T103,894,0,18100
G4593,G006,FQAL,FIDELITY COVINGTON TRUST,CMN,316092790,805,0,18147
G3876,G006,CRAI,CRA INTL INC,CMN,12618T105,2226,0,18187
G5746,G006,SQZ,SQZ BIOTECHNOLOGIES CO,CMN,78472W104,13,0,18200
G5645,G006,CLLS,CELLECTIS S A,CMN,15117K103,38,0,18208
G4966,G006,CCNE,CNB FINL CORP PA,CMN,126128107,433,0,18224
G4995,G006,UCC,PROSHARES TR,CMN,74347R750,405,0,18251
G4644,G006,PKB,INVESCO EXCHANGE TRADED FD T,CMN,46137V779,745,0,18256
G5310,G006,OYST,OYSTER PT PHARMA INC,CMN,69242L106,203,0,18261
G4488,G006,DOW,DOW INC,CMN,260557103,922,0,18300
G5733,G006,SPRU,SPRUCE POWER HOLDING CORP,CMN,9837FR100,16,0,18368
G5819,G006,NA-295,NEPTUNE WELLNESS SOLUTIONS I,CMN,64079L204,5,0,18402
G5527,G006,WEAV,WEAVE COMMUNICATIONS INC,CMN,94724R108,84,0,18432
G5263,G006,SGHT,SIGHT SCIENCES INC,CMN,82657M105,225,0,18462
G4296,G006,BBUS,J P MORGAN EXCHANGE TRADED F,CMN,46641Q399,1267,0,18497
G3369,G006,CB,CHUBB LIMITED,CMN,H1467J104,4081,0,18500
G5022,G006,BCH,BANCO DE CHILE,CMN,59520106,385,0,18514
G4927,G006,SMMF,SUMMIT FINL GROUP INC,CMN,86606G101,462,0,18569
G5201,G006,NINE,NINE ENERGY SERVICE INC,CMN,65441V101,271,0,18666
G3536,G006,VOT,VANGUARD INDEX FDS,CMN,922908538,3362,0,18708
G5624,G006,GAIA,GAIA INC NEW,CMN,36269P104,44,0,18728
G4236,G006,CRMT,AMERICAS CAR-MART INC,CMN,03062T105,1362,0,18862
G5791,G006,VSTM,VERASTEM INC,CMN,92337C104,7,0,18865
G5643,G006,ACIU,AC IMMUNE SA,CMN,H00263105,38,0,18867
G5336,G006,RKTA,ROCKET INTERNET GRWT OPRT CO,CMN,G7613T103,190,0,18868
G3606,G006,IVOO,VANGUARD ADMIRAL FDS INC,CMN,921932885,3088,0,18884
G5637,G006,MHLD,MAIDEN HOLDINGS LTD,CMN,G5753U112,39,0,18888
G3722,G006,PRK,PARK NATL CORP,CMN,700658107,2660,0,18900
G5550,G006,ENLV,ENLIVEX THERAPEUTICS LTD,CMN,M4130Y106,74,0,18908
G4379,G006,VGIT,VANGUARD SCOTTSDALE FDS,CMN,92206C706,1107,0,18937
G3552,G006,VIOO,VANGUARD ADMIRAL FDS INC,CMN,921932828,3290,0,18984
G5897,G006,PGYWW,PAGAYA TECHNOLOGIES LTD,WTS,M7S64L107,1,0,19008
G5482,G006,RRGB,RED ROBIN GOURMET BURGERS IN,CMN,75689M101,106,0,19017
G4110,G006,MOO,VANECK ETF TRUST,CMN,92189F700,1636,0,19068
G5464,G006,CEPU,CENTRAL PUERTO S A,CMN,155038201,113,0,19073
G5381,G006,NA-227,BANK MONTREAL MEDIUM,CMN,63679641,162,0,19086
G3171,G006,ENPH,ENPHASE ENERGY INC,CMN,29355A107,5060,0,19100
G5444,G006,TRMR,TREMOR INTL LTD,CMN,89484T104,123,0,19119
G4434,G006,JKD,ISHARES TR,CMN,464287127,1007,0,19135
G5959,G006,PACXW,PIONEER MERGER CORP,WTS,G7S24C111,0,0,19203
G5325,G006,NRK,NUVEEN NEW YORK AMT QLT MUNI,CMN,670656107,198,0,19336
G4886,G006,SPUS,TIDAL ETF TR,CMN,886364801,498,0,19374
G4551,G006,USB,US BANCORP DEL,CMN,902973304,846,0,19400
G3987,G006,PSI,INVESCO EXCHANGE TRADED FD T,CMN,46137V647,1943,0,19416
G3729,G006,VOE,VANGUARD INDEX FDS,CMN,922908512,2630,0,19454
G5531,G006,ATTO,ATENTO S A,CMN,L0427L204,82,0,19493
G4590,G006,CZR,CAESARS ENTERTAINMENT INC NE,CMN,12769G100,811,0,19500
G5183,G006,PSTL,POSTAL REALTY TRUST INC,CMN,73757R102,283,0,19508
G4294,G006,BLDR,BUILDERS FIRSTSOURCE INC,CMN,12008R107,1271,0,19600
G5954,G006,ACQRW,INDEPENDENCE HOLDINGS CORP,WTS,G4761A127,0,0,19615
G5326,G006,GENC,GENCOR INDS INC,CMN,368678108,198,0,19641
G4469,G006,AMWD,AMERICAN WOODMARK CORPORATIO,CMN,30506109,959,0,19642
G796,G006,NVR,NVR INC,CMN,62944T105,90674,0,19658
G5118,G006,SPDN,DIREXION SHS ETF TR,CMN,25460E869,324,0,19662
G5342,G006,FCT,FIRST TR SR FLTG RATE INCOME,CMN,33733U108,187,0,19676
G4457,G006,QCRH,QCR HOLDINGS INC,CMN,74727A104,977,0,19685
G5403,G006,GUT,GABELLI UTIL TR,CMN,36240A101,148,0,19740
G5556,G006,ARQQ,ARQIT QUANTUM INC,CMN,G0567U101,71,0,19848
G4675,G006,NUMG,NUSHARES ETF TR,CMN,67092P409,702,0,19953
G3310,G006,VCR,VANGUARD WORLD FDS,CMN,92204A108,4374,0,19972
G5807,G006,NYMX,NYMOX PHARMACEUTICAL CORP,CMN,P73398102,6,0,19984
G5301,G006,APCA,AP ACQUISITION CORP,CMN,G04058106,206,0,20000
G3375,G006,BURL,BURLINGTON STORES INC,CMN,122017106,4055,0,20000
G5801,G006,FRXB/WS,FOREST ROAD ACQUISITION COR,WTS,34619V111,6,0,20000
G4312,G006,ITB,ISHARES TR,CMN,464288752,1212,0,20000
G2134,G006,MELI,MERCADOLIBRE INC,CMN,58733R102,16924,0,20000
G3072,G006,SEDG,SOLAREDGE TECHNOLOGIES INC,CMN,83417M104,5665,0,20000
G4115,G006,SPXN,PROSHARES TR,CMN,74347B573,1614,0,20000
G4365,G006,UDOW,PROSHARES TR,CMN,74347X823,1134,0,20000
G2889,G006,URI,UNITED RENTALS INC,CMN,911363109,7108,0,20000
G5824,G006,NA-298,NAUTICUS ROBOTICS INC,WTS,63911H116,5,0,20000
G5576,G006,FUV,ARCIMOTO INC,CMN,39587209,66,0,20001
G5723,G006,NA-274,COLOR STAR TECHNOLOGY CO LTD,CMN,G2287A209,18,0,20037
G4836,G006,FTXH,FIRST TR EXCHANGE-TRADED FD,CMN,33738R837,549,0,20039
G5589,G006,NA-246,UXIN LTD,CMN,91818X207,57,0,20044
G5307,G006,ITAQ,INDUSTRIAL TECH ACQSTNS II I,CMN,45635R108,204,0,20058
G4704,G006,ULH,UNIVERSAL LOGISTICS HLDGS IN,CMN,91388P105,670,0,20059
G5451,G006,RUM,RUMBLE INC,CMN,78137L105,119,0,20062
G5397,G006,GTX,GARRETT MOTION INC,CMN,366505105,153,0,20129
G5006,G006,FUNC,FIRST UTD CORP,CMN,33741H107,396,0,20165
G5043,G006,DMRC,DIGIMARC CORP NEW,CMN,25381B101,372,0,20166
G5295,G006,NA-219,MAXPRO CAPITAL ACQUISITN COR,CMN,57778T106,209,0,20186
G4655,G006,JNUG,DIREXION SHS ETF TR,CMN,25460G831,730,0,20195
G4139,G006,AXSM,AXSOME THERAPEUTICS INC,CMN,05464T104,1558,0,20200
G5418,G006,OCSL,OAKTREE SPECIALTY LENDING CO,CMN,67401P108,138,0,20205
G5208,G006,CCU,COMPANIA CERVECERIAS UNIDAS,CMN,204429104,265,0,20214
G5793,G006,ORTX,ORCHARD THERAPEUTICS PLC,CMN,68570P101,7,0,20223
G5540,G006,PHX,PHX MINERALS INC,CMN,69291A100,78,0,20227
G5706,G006,FLNT,FLUENT INC,CMN,34380C102,22,0,20284
G5714,G006,FBRX,FORTE BIOSCIENCES INC,CMN,34962G109,20,0,20333
G5467,G006,RNW,RENEW ENERGY GLOBAL PLC,CMN,G7500M104,111,0,20338
G4779,G006,RNLC,FIRST TR EXCHANGE-TRADED FD,CMN,33738R761,606,0,20343
G3104,G006,ACN,ACCENTURE PLC IRELAND,CMN,G1151C101,5443,0,20400
G5340,G006,SUZ,SUZANO S A,CMN,86959K105,188,0,20414
G5617,G006,GRCL,GRACELL BIOTECHNOLOGIES INC,CMN,38406L103,47,0,20461
G4001,G006,SPYX,SPDR SER TR,CMN,78468R796,1911,0,20473
G4459,G006,IAGG,ISHARES TR,CMN,46435G672,973,0,20474
G5509,G006,ROOT,ROOT INC,CMN,77664L207,92,0,20536
G5396,G006,KORU,DIREXION SHS ETF TR,CMN,25459Y520,154,0,20548
G5689,G006,NEGG,NEWEGG COMMERCE INC,CMN,G6483G100,26,0,20550
G5198,G006,NODK,NI HLDGS INC,CMN,65342T106,272,0,20561
G5585,G006,PPTA,PERPETUA RESOURCES CORP,CMN,714266103,60,0,20566
G5528,G006,HFFG,HF FOODS GROUP INC,CMN,40417F109,83,0,20583
G4854,G006,PTSI,P A M TRANSN SVCS INC,CMN,693149106,534,0,20634
G5866,G006,OPGN,OPGEN INC,CMN,68373L307,2,0,20638
G5348,G006,MTLS,MATERIALISE NV,CMN,57667T100,181,0,20662
G5488,G006,CMPO,COMPOSECURE INC,CMN,20459V105,101,0,20722
G5120,G006,DLO,DLOCAL LTD,CMN,G29018101,323,0,20793
G5422,G006,RLYB,RALLYBIO CORP,CMN,75120L100,136,0,20849
G5504,G006,VRA,VERA BRADLEY INC,CMN,92335C106,94,0,20863
G5533,G006,GRWG,GROWGENERATION CORP,CMN,39986L109,81,0,20864
G2969,G006,NEU,NEWMARKET CORP,CMN,651587107,6499,0,20892
G2616,G006,CACC,CREDIT ACCEP CORP MICH,CMN,225310101,9914,0,20900
G4698,G006,NULC,NUSHARES ETF TR,CMN,67092P862,674,0,20921
G4588,G006,SECT,NORTHERN LTS FD TR IV,CMN,66538H591,812,0,20946
G4518,G006,DEUS,DBX ETF TR,CMN,233051481,884,0,20970
G5453,G006,RSX,VANECK ETF TRUST,CMN,92189F403,118,0,20978
G5318,G006,FENC,FENNEC PHARMACEUTICALS INC,CMN,31447P100,201,0,20985
G3835,G006,RGLD,ROYAL GOLD INC,CMN,780287108,2367,0,21000
G4413,G006,PSET,PRINCIPAL EXCHANGE TRADED FD,CMN,74255Y201,1047,0,21026
G4739,G006,DVP,ETF SER SOLUTIONS,CMN,26922A701,634,0,21029
G4685,G006,EQBK,EQUITY BANCSHARES INC,CMN,29460X109,687,0,21043
G5744,G006,SEEL,SEELOS THERAPEUTICS INC,CMN,81577F109,14,0,21093
G4667,G006,ODC,OIL DRI CORP AMER,CMN,677864100,708,0,21118
G4358,G006,SRTY,PROSHARES TR,CMN,74347G390,1143,0,21122
G5826,G006,MEIP,MEI PHARMA INC,CMN,55279B202,5,0,21132
G4324,G006,FDIS,FIDELITY COVINGTON TRUST,CMN,316092204,1200,0,21173
G5286,G006,VBOC,VISCOGLIOSI BROS ACQUISTN CO,CMN,92838K100,214,0,21191
G5904,G006,GBRGW,GOLDENBRIDGE ACQUISITION LTD,WTS,G3970D120,1,0,21194
G5097,G006,MGIC,MAGIC SOFTWARE ENTERPRISES L,CMN,559166103,340,0,21230
G5289,G006,NHIC,NEWHOLD INVESTMENT CORP II,CMN,651450108,212,0,21317
G3941,G006,IAI,ISHARES TR,CMN,464288794,2051,0,21341
G4661,G006,AOK,ISHARES TR,CMN,464289883,717,0,21358
G4682,G006,XOUT,GRANITESHARES ETF TR,CMN,38747R603,692,0,21361
G3874,G006,PSX,PHILLIPS 66,CMN,718546104,2227,0,21400
G4845,G006,IDNA,ISHARES TR,CMN,46435U192,539,0,21449
G4706,G006,AVNW,AVIAT NETWORKS INC,CMN,05366Y201,670,0,21487
G2560,G006,LMT,LOCKHEED MARTIN CORP,CMN,539830109,10459,0,21500
G5882,G006,ADTHW,ADTHEORENT HOLDING COMPANY,WTS,00739D117,2,0,21556
G5944,G006,NA-331,SHOULDERUP TECHNOLOGY ACQUIS,WTS,82537G112,0,0,21576
G5440,G006,CAAS,CHINA AUTOMOTIVE SYS INC,CMN,16936R105,125,0,21589
G3638,G006,DRI,DARDEN RESTAURANTS INC,CMN,237194105,2987,0,21600
G2369,G006,FICO,FAIR ISAAC CORP,CMN,303250104,12929,0,21600
G4523,G006,BFS,SAUL CTRS INC,CMN,804395101,880,0,21656
G5375,G006,NA-226,DIREXION SHS ETF TR,CMN,2.55E+261,165,0,21682
G4310,G006,RYF,INVESCO EXCHANGE TRADED FD T,CMN,46137V340,1224,0,21700
G3378,G006,IHE,ISHARES TR,CMN,464288836,4051,0,21765
G4038,G006,WYNN,WYNN RESORTS LTD,CMN,983134107,1797,0,21800
G5426,G006,BRCC,BRC INC,CMN,05601U105,133,0,21847
G4773,G006,RAFE,PIMCO EQUITY SER,CMN,72201T342,610,0,21854
G5917,G006,ROSS/WS,ROSS ACQUISITION CORP II,WTS,G7641C114,1,0,21916
G4175,G006,MDLZ,MONDELEZ INTL INC,CMN,609207105,1466,0,22000
G4176,G006,MDLZ,MONDELEZ INTL INC,CMN,609207105,1466,0,22000
G2831,G006,SOXX,ISHARES TR,CMN,464287523,7655,0,22000
G3794,G006,ZS,ZSCALER INC,CMN,98980G102,2472,0,22100
G5914,G006,NA-318,LEARN CW INVESTMENT COR,WTS,G54157113,1,0,22100
G5205,G006,SGU,STAR GROUP L P,CMN,85512C105,266,0,22157
G4504,G006,NA-155,DIREXION SHS ETF TR,CMN,25460G393,901,0,22215
G5192,G006,BRBS,BLUE RIDGE BANKSHARES INC VA,CMN,95825105,277,0,22239
G5184,G006,MEC,MAYVILLE ENGR CO INC,CMN,578605107,281,0,22257
